3977,KAITET TEA ESTATE DISP,RIFT VALLEY,NANDI,NANDI HILLS,CHEMOMI,KIRONDIO,9,PRIV,0.12,35.12
3978,TAVETA PRIVATE CLINIC,COAST,TAITA TAVETA,TAVETA,BOMANI,MBOGHONI,6,PRIV,-3.4,37.68
3979,KIBOS NURSING HOME,NYANZA,KISUMU,WINAM,KONDELE,MIGOSI,7,PRIV,-0.072126,34.7867
3980,KAPCHORWA TEA ESTATE DISP,RIFT VALLEY,NANDI,NANDI HILLS,KAPCHORUA,KAPCHORUA(NANDI),9,PRIV,0.109126,35.263178
3981,LAKE NURSING HOME,NYANZA,KISUMU,WINAM,TOWNSHIP,KALOLENI(KISUMU),7,PRIV,-0.101705,34.7721
3982,KAPSABET G K PRISON DISP,RIFT VALLEY,NANDI,KAPSABET,KAPSABET,TOWNSHIP(KAPSABET),9,MOH,0.2028,35.0954
3983,MARIE STOPES MATERNITY AND NURSING HOME,NYANZA,KISUMU,WINAM,CENTRAL KOLWA,KASULE,7,PRIV,-0.076784,34.7881
3984,KAPSIKAK ESTATE DISP,RIFT VALLEY,NANDI,KILIBWONI,KIPSIGAK,KIPSIGAK,9,PRIV,0.162806,35.135909
3985,NIGHTINGALE NURSING HOME,NYANZA,KISUMU,WINAM,KONDELE,MANYATTA 'A',7,PRIV,-0.091678,34.7784
3986,KAPSUMBEIYWA TEA ESTATE DISP,RIFT VALLEY,NANDI,NANDI HILLS,MOGOBICH,KIPKEIGEI(NANDI),9,PRIV,0.140414,35.2389
3987,KHARTOUM TEA ESTATE DISP,RIFT VALLEY,NANDI,NANDI HILLS,TARTAR,KAPKORIO,9,PRIV,0.124927,35.229973
3988,NYAMITA NURSING HOME,NYANZA,KISUMU,WINAM,KONDELE,MIGOSI,7,PRIV,-0.07739,34.7754
3989,KIBABET TEA ESTATE DISP,RIFT VALLEY,NANDI,KILIBWONI,OLLESSOS,LELWAK,9,PRIV,0.18,35.25
3990,ISIBANIA MATERNITY AND NURSING HOME,NYANZA,KURIA,MABERA,BUGEMBE SOUTH,ISIBANIA,7,PRIV,-1.202746,34.464607
3991,KIBWARI TEA ESTATE DISP,RIFT VALLEY,NANDI,NANDI HILLS,KAPSIMOTWO,KAPSIMOTWO(NANDI),9,PRIV,0.07,35.15
3992,KEHANCHA NURSING HOME,NYANZA,KURIA,KEHANCHA,BUKIRA EAST,IGENA,7,PRIV,-1.175676,34.630631
3993,KIPCHOMO TEA ESTATE DISP,RIFT VALLEY,NANDI,NANDI HILLS,NANDI HILLS,KAPNGETUNY(N. HILLS),9,PRIV,0.108322,35.180506
3994,JATA MEDICAL AND MATERNITY CARE,NYANZA,MIGORI,RONGO,CENTRAL KAMAGAMBO,KODERO BARA,7,PRIV,-0.756023,34.605934
3995,MBERE NURSING HOME,NYANZA,MIGORI,SUBA EAST,SUNA RABUOR,ONGUO,7,PRIV,-1.09,34.58
3996,KIPKEIBON TEA DISP,RIFT VALLEY,NANDI,KAPSABET,KIPTUIYA,KAPTOBONGEN,9,PRIV,0.211431,35.036364
3997,NGERE NURSING HOME,NYANZA,MIGORI,SUBA EAST,SUNA CENTRAL,NGEGE,7,PRIV,-1.09,34.48
3998,KIPKOIMET TEA ESTATE DISP,RIFT VALLEY,NANDI,NANDI HILLS,MOGOBICH,KIPKOIMET,9,PRIV,0.105749,35.24122
3999,NYASARE NURSING AND MATERNITY HOME,NYANZA,MIGORI,SUBA EAST,SUNA NORTH,KAKRAO,7,PRIV,-1.03,34.47
4000,KOISAGAT TEA ESTATE DISP,RIFT VALLEY,NANDI,NANDI HILLS,SIRET,CHEPTABACH,9,PRIV,0.08,35.27
4001,KATHOME MEDICAL CLINIC,EASTERN,MACHAKOS,KANGUNDO,KAKUYUNI,KATHOME,6,PRIV,-1.377716,37.364157
4002,KINYUI DISP,EASTERN,MACHAKOS,MATUNGULU,TALA,KATINE,4,PRIV,-1.27,37.32
4003,KITHYOKO MEDICAL CLINIC,EASTERN,MACHAKOS,MASINGA,KITHYOKO,KITHYOKO,6,PRIV,-1.044519,37.839793
4004,KYEVALUKI MEDICAL CLINIC,EASTERN,MACHAKOS,MWALA,VYULYA,VYULYA,6,PRIV,-1.42,37.37
4005,MACHAKOS MEDICAL CLINIC,EASTERN,MACHAKOS,CENTRAL,MUMBUNI,LOWER KIANDANI,6,PRIV,-1.515176,37.247723
4006,MATUU MEDICAL CLINIC,EASTERN,MACHAKOS,MATUNGULU,KOMA ROCK,MATUU(MATUNGULU),6,PRIV,-1.236205,37.217137
4007,MATUU MODERN CLINIC,EASTERN,MACHAKOS,YATTA,MATUU,MATUU(YATTA),6,PRIV,-1.136476,37.550644
4008,MBIUNI MEDICAL CLINIC,EASTERN,MACHAKOS,MWALA,MBIUNI,MBIUNI,6,PRIV,-1.242343,37.403604
4009,MUNYU CLINIC,EASTERN,MACHAKOS,MATUNGULU,KYANZAVI,UAMANI,6,PRIV,-1.12,37.302
4010,MUTITUNI MEDICAL CLINIC,EASTERN,MACHAKOS,KATHIANI,MITABONI,THINU,6,PRIV,-1.43,37.27
4011,NZAINI DISP,EASTERN,MACHAKOS,YATTA,MAVOLONI,KISIIKI,4,PRIV,-1.07,37.43
4012,ST. LUKE'S MEDICAL CENTRE LABORATORY SERVICES,EASTERN,MACHAKOS,MATUNGULU,NGULUNI,TALA/KITHIMANI,6,PRIV,-1.2552,37.260499
4013,TUMAINI MEDICAL CLINIC,EASTERN,MACHAKOS,KANGUNDO,KANGUNDO,NDUNDUNE,6,PRIV,-1.259647,37.355422
4014,WAMUNYU MEDICAL CLINIC,EASTERN,MACHAKOS,YATHUI,WAMUNYU,KAMBITI(MACHAKOS),6,PRIV,-1.406159,37.562945
4015,AFYA BORA MEDICAL CLINIC,EASTERN,MAKUENI,KATHONZWENI,KATHONZWENI,ITUKA,6,PRIV,-1.91084,37.7294
4016,AFYA MEDICAL CLINIC,EASTERN,MAKUENI,KIBWEZI,UTITHI,UTITHI,6,PRIV,-2.52052,38.0284
4017,ALLIANCE HEALTH SERVICES,EASTERN,MAKUENI,MAKINDU,MAKINDU,MANYATTA(MAKUENI),6,PRIV,-2.2761,37.8181
4018,AMANI HEALTH AND FP CLINIC,EASTERN,MAKUENI,MTITO ANDEI,MTITO-ANDEI,KATHEKANI,6,PRIV,-2.59146,38.0756
4019,BARAZANI MEDICAL CENTRE,EASTERN,MAKUENI,MBITINI,MUTYAMBUA,KATANI(MAKUENI),6,PRIV,-1.94368,37.437
4020,BECCA MEDICARE CLINIC,EASTERN,MAKUENI,WOTE,WOTE,KAMUNYOLO,6,PRIV,-1.77996,37.6264
4021,DR. DINO KYALO CLINIC,EASTERN,MAKUENI,TSAVO WEST,TSAVO WEST,TSAVO WEST N. PARK,6,PRIV,-2.68775,38.1649
4022,DWA MEDICAL CENTRE,EASTERN,MAKUENI,KIBWEZI,MASONGALENI,MASIMBANI,6,PRIV,-2.4,38.02
4023,EBENEZER MEDICAL CLINIC,EASTERN,MAKUENI,KASIKEU,KIOU,SULTAN HAMUD(MAK),6,PRIV,-2.01519,37.3762
4024,EMALI MEDICAL CLINIC,EASTERN,MAKUENI,MBITINI,EMALI,EMALI(MAKUENI),6,PRIV,-2.0761,37.4688
4025,EMALI MEDICARE AND LABS,EASTERN,MAKUENI,MBITINI,EMALI,EMALI(MAKUENI),6,PRIV,-2.07891,37.4738
4026,EMMANUEL'S MEDICAL CLINIC,EASTERN,MAKUENI,KIBWEZI,MASONGALENI,ULILINZI,6,PRIV,-2.41224,38.1522
4027,EMMANUEL'S MEDICAL CLINIC AND LAB.,EASTERN,MAKUENI,KIBWEZI,KIKUMBULYU,KATHYAKA,6,PRIV,-2.32307,38.0138
4028,ENZAI MEDICAL CLINIC,EASTERN,MAKUENI,KILOME,MUKAA,MAIANI,6,PRIV,-1.83887,37.3138
4029,FAITH HEALTH SERVICES,EASTERN,MAKUENI,KASIKEU,KASIKEU,KASIKEU,6,PRIV,-1.94416,37.3849
4030,FAITH MEDICAL CLINIC,EASTERN,MAKUENI,MAKINDU,NGUUMO,NDOVOINI,6,PRIV,-2.37701,37.901
4031,HIGHWAY HEALTHCARE,EASTERN,MAKUENI,KIBWEZI,KIKUMBULYU,MIKUYUNI(MAKUENI),6,PRIV,-2.40909,37.9658
4032,HIGHWAY MEDICAL CLINIC,EASTERN,MAKUENI,MAKINDU,NGUUMO,KAUNGUNI,6,PRIV,-2.3779,37.9011
4033,HURUMA MEDICAL CLINIC,EASTERN,MAKUENI,KASIKEU,KASIKEU,KASIKEU,6,PRIV,-1.94568,37.3848
4034,HURUMA MEDICAL CLINIC,EASTERN,MAKUENI,KIBWEZI,UTITHI,UTITHI,6,PRIV,-2.52122,38.0291
4035,JACOB MEDICAL CLINIC,EASTERN,MAKUENI,MAKINDU,MAKINDU,MANYATTA(MAKUENI),6,PRIV,-2.27695,37.822
4036,JAMII MEDICARE CLINIC,EASTERN,MAKUENI,KISAU,KISAU,NGONI,6,PRIV,-1.66148,37.5421
4037,JEVICE HEALTH CARE,EASTERN,MAKUENI,MTITO ANDEI,MTITO-ANDEI,KATHEKANI,6,PRIV,-2.66388,38.1402
4038,KAMBU MEDICAL CLINIC,EASTERN,MAKUENI,MTITO ANDEI,MTITO-ANDEI,KATHEKANI,6,PRIV,-2.59407,38.0762
4039,KASIMBA MEDICAL CLINIC,EASTERN,MAKUENI,KILUNGU,KIKOKO,KISEKINI,6,PRIV,-1.79185,37.3614
4040,KATWANDETO MEDICAL CLINIC,EASTERN,MAKUENI,TSAVO WEST,TSAVO WEST,TSAVO WEST N. PARK,6,PRIV,-2.680387,38.166086
4041,KAYATTA MEDICAL CLINIC,EASTERN,MAKUENI,KASIKEU,KASIKEU,WATHINI,6,PRIV,-1.90015,37.36
4042,KIBOKO MEDICAL CLINIC,EASTERN,MAKUENI,MAKINDU,KIBOKO,KAASUVI,6,PRIV,-2.20742,37.7195
4043,KIBWEZI HEALTHCARE,EASTERN,MAKUENI,KIBWEZI,KIKUMBULYU,MIKUYUNI(MAKUENI),6,PRIV,-2.40764,37.9669
4044,KIBWEZI MEMORIAL CLINIC,EASTERN,MAKUENI,KIBWEZI,KIKUMBULYU,MIKUYUNI(MAKUENI),6,PRIV,-2.40877,37.9639
4045,KILIMANI MEDICAL CLINIC,EASTERN,MAKUENI,MBITINI,MUTYAMBUA,KATANI(MAKUENI),6,PRIV,-1.94662,37.4225
4046,KISAU MEDICAL CLINIC,EASTERN,MAKUENI,KISAU,KISAU,MANGANI,6,PRIV,-1.65,37.57
4047,KWENYA MEDICAL CLINIC,EASTERN,MAKUENI,MTITO ANDEI,NZAMBANI,MUTHINGIINI,6,PRIV,-2.59203,38.074
4048,KWENYU MEDICAL CENTRE,EASTERN,MAKUENI,MTITO ANDEI,NTHONGONI,MANGELETE,6,PRIV,-2.70457,38.0489
4049,KWITU MEDICAL CLINIC,EASTERN,MAKUENI,KIBWEZI,KINYAMBU,KINYAMBU,6,PRIV,-2.4779,37.9959
4050,LA NINA MEDICAL CLINIC,EASTERN,MAKUENI,MAKINDU,MAKINDU,MANYATTA(MAKUENI),6,PRIV,-2.27686,37.8192
4051,MAIANI MEDICAL CLINIC,EASTERN,MAKUENI,KIBWEZI,UTITHI,UTITHI,6,PRIV,-2.52222,38.0296
4052,MAIANI MEDICAL CLINIC,EASTERN,MAKUENI,MATILIKU,KALAMBA,KALAMBA(MAKUENI),6,PRIV,-1.87517,37.5219
4053,MAKINDU MEDICAL CENTRE,EASTERN,MAKUENI,MAKINDU,MAKINDU,MANYATTA(MAKUENI),6,PRIV,-2.2777,37.8215
4054,MAKINDU MEDICAL CLINIC,EASTERN,MAKUENI,MAKINDU,MAKINDU,MANYATTA(MAKUENI),6,PRIV,-2.279365,37.821777
4055,MAKINDU SIKH HOSPITAL,EASTERN,MAKUENI,MAKINDU,MAKINDU,KIU,5,PRIV,-2.28082,37.8205
4056,MAMBO CLINIC,EASTERN,MAKUENI,MBITINI,MUTYAMBUA,MUTYAMBUA,6,PRIV,-1.97068,37.4462
4057,MASONGA MEDICAL CLINIC,EASTERN,MAKUENI,KIBWEZI,KIKUMBULYU,MIKUYUNI(MAKUENI),6,PRIV,-2.40725,37.966932
4058,MBOONI MEDICAL SERVICES,EASTERN,MAKUENI,MBOONI,MBOONI,NZEVENI,6,PRIV,-1.63382,37.432895
4059,MBUMBUNI MEDICAL SERVICES,EASTERN,MAKUENI,KISAU,KISAU,MUTHWANI(MAKUENI),6,PRIV,-1.61991,37.5605
4060,MEMORIAL CLINIC,EASTERN,MAKUENI,KASIKEU,KASIKEU,KASIKEU,6,PRIV,-1.94455,37.3854
4061,MTITO ANDEI GENERAL MEDICAL CENTRE,EASTERN,MAKUENI,MTITO ANDEI,NTHONGONI,MANGELETE,6,PRIV,-2.68,38.02
4062,MTITO ANDEI MEDICAL CLINIC,EASTERN,MAKUENI,TSAVO WEST,TSAVO WEST,TSAVO WEST N. PARK,6,PRIV,-2.68686,38.1643
4063,MUKIO MEDICAL CLINIC,EASTERN,MAKUENI,MBOONI,KITHUNGO,UVUU,6,PRIV,-1.68,37.47
4064,MUSAU MEDICAL CLINIC,EASTERN,MAKUENI,MBITINI,EMALI,EMALI(MAKUENI),6,PRIV,-2.07819,37.4702
4065,MUTHEU EDEL MEDICAL CLINIC,EASTERN,MAKUENI,KIBWEZI,MASONGALENI,ULILINZI,6,PRIV,-2.41098,38.1527
4066,NDAUNI MEDICAL CLINIC,EASTERN,MAKUENI,MBITINI,KAVUTHU,MASUE,6,PRIV,-2.01044,37.438
4067,NEEMA MEDICAL CLINIC,EASTERN,MAKUENI,MTITO ANDEI,KAMBU,KAMBU,6,PRIV,-2.58462,38.1154
4068,NEW IVIGONI CLINIC,EASTERN,MAKUENI,MTITO ANDEI,MTITO-ANDEI,KATHEKANI,6,PRIV,-2.66496,38.1409
4069,NGOKOMI MEDICAL CLINIC,EASTERN,MAKUENI,KASIKEU,KIOU,KIOU,6,PRIV,-1.94972,37.3064
4070,NUNGUNI NURSING CLINIC,EASTERN,MAKUENI,KILUNGU,KIKOKO,KISEKINI,6,PRIV,-1.79224,37.3617
4071,NZIU CLINIC,EASTERN,MAKUENI,MATILIKU,KALAMBA,NZIU,6,PRIV,-1.81612,37.5367
4072,OUR LADYOF MERCY CLINIC,EASTERN,MAKUENI,KISAU,KISAU,MUTHWANI(MAKUENI),6,PRIV,-1.62143,37.5597
4073,POA AMANI MEDICAL CLINIC,EASTERN,MAKUENI,MAKINDU,MAKINDU,MANYATTA(MAKUENI),6,PRIV,-2.28071,37.8213
4074,PONYA MEDICAL CLINIC,EASTERN,MAKUENI,KISAU,KISAU,MUKIMWANI,6,PRIV,-1.61789,37.5616
4075,PONYA MEDICAL CLINIC &LAB,EASTERN,MAKUENI,KATHONZWENI,KATHONZWENI,ITUKA,6,PRIV,-1.91219,37.7314
4076,PONYA SURGERY,EASTERN,MAKUENI,WOTE,WOTE,KAMUNYOLO,6,PRIV,-1.7803,37.6273
4077,RAMOGI CHARITY MEDICAL CLINIC,EASTERN,MAKUENI,KASIKEU,KIOU,SULTAN HAMUD(MAK),6,PRIV,-2.01541,37.3709
4078,SALAMA MEDICAL CLINIC,EASTERN,MAKUENI,KILOME,KIIMA-KIU,NGAAMBA,6,PRIV,-1.84969,37.2571
4079,SHAMMAH HOSPITAL,EASTERN,MAKUENI,WOTE,WOTE,KAMUNYOLO,5,PRIV,-1.78241,37.632
4080,SHIMO HEALTH SERVICES,EASTERN,MAKUENI,WOTE,WOTE,UNOA,6,PRIV,-1.78311,37.6276
4081,SMD CLINIC,EASTERN,MAKUENI,KASIKEU,KASIKEU,KASIKEU,6,PRIV,-1.94549,37.3828
4082,ST LUKES JAMII MEDICAL CLINIC,EASTERN,MAKUENI,MTITO ANDEI,NGWATA,MUKANGE,6,PRIV,-2.52066,38.031
4083,ST.  MICHAEL MEDICAL AND FAMILY HEALTH CENTRE,EASTERN,MAKUENI,MTITO ANDEI,NTHONGONI,MANGELETE,6,PRIV,-2.70383,38.0485
4084,ST. ALLENS MEDICAL CLINIC,EASTERN,MAKUENI,KIBWEZI,KINYAMBU,KINYAMBU,6,PRIV,-2.48046,37.9959
4085,ST. ANDREW'S MEDICAL CLINIC,EASTERN,MAKUENI,KIBWEZI,KIKUMBULYU,KATHYAKA,6,PRIV,-2.32289,38.0147
4086,ST. FRANCIS OF ASSISSI,EASTERN,MAKUENI,KILOME,KIIMA-KIU,KIIMA-KIU,6,PRIV,-1.84756,37.2561
4087,ST. MARTIN CLINIC,EASTERN,MAKUENI,MAKINDU,KIBOKO,KAASUVI,6,PRIV,-2.20852,37.7175
4088,ST. MARTIN'S MEDICAL CLINIC,EASTERN,MAKUENI,KIBWEZI,UTITHI,UTITHI,6,PRIV,-2.52149,38.0282
4089,ST. MICHAEAL'S MEDICAL AND FAMILY HEALTH CARE,EASTERN,MAKUENI,TSAVO WEST,TSAVO WEST,TSAVO WEST N. PARK,6,PRIV,-2.68907,38.1651
4090,SULEIMAN FARUK MEDICAL CENTRE,EASTERN,MAKUENI,MTITO ANDEI,NTHONGONI,MANGELETE,6,PRIV,-2.68814,38.1493
4091,SULTAN HAMUD X-RAY CLINIC,EASTERN,MAKUENI,KASIKEU,KIOU,SULTAN HAMUD(MAK),6,PRIV,-2.01535,37.3716
4092,TAWA HEALTH CLINIC,EASTERN,MAKUENI,KISAU,KITETA,KIAMBWA,6,PRIV,-1.554955,37.46036
4093,THE ARK HEALTH SERVICES,EASTERN,MAKUENI,MAKINDU,MAKINDU,MANYATTA(MAKUENI),6,PRIV,-2.27133,37.827
4094,THE VIGILANT HEALTH CARE,EASTERN,MAKUENI,WOTE,WOTE,UNOA,6,PRIV,-1.800134,37.623435
4095,THOME MEDICAL CLINIC,EASTERN,MAKUENI,KILUNGU,KIKOKO,KALONGO,6,PRIV,-1.8,37.4
4096,TOWNSHIP MEDICAL CLINIC,EASTERN,MAKUENI,WOTE,WOTE,KAMUNYOLO,6,PRIV,-1.77821,37.6267
4097,TRINITY MEDICAL CENTRE,EASTERN,MAKUENI,WOTE,WOTE,KAMUNYOLO,6,PRIV,-1.77888,37.6264
4098,UMOJA MEDICAL CLINIC,EASTERN,MAKUENI,TSAVO WEST,TSAVO WEST,TSAVO WEST N. PARK,6,PRIV,-2.68877,38.166
4099,"UNIQUE MEDICARE, KATIVANI",EASTERN,MAKUENI,MTITO ANDEI,NGWATA,MUKANGE,6,PRIV,-2.50968,38.0816
4100,USALAMA MEDICAL CLINIC,EASTERN,MAKUENI,KILOME,KIIMA-KIU,KIIMA-KIU,6,PRIV,-1.84998,37.2582
4101,VUMILIA MEDICAL CLINIC,EASTERN,MAKUENI,KIBWEZI,KIKUMBULYU,MIKUYUNI(MAKUENI),6,PRIV,-2.40876,37.9661
4102,WALTER MUOKI MEMORIAL CLINIC - KILOME,EASTERN,MAKUENI,KILOME,MUKAA,KILOME,6,PRIV,-1.80604,37.3483
4103,WAYSIDE MEDICAL CLINIC,EASTERN,MAKUENI,MAKINDU,MAKINDU,MANYATTA(MAKUENI),6,PRIV,-2.27299,37.8254
4104,WESTVIEW MEDICAL CLINIC,EASTERN,MAKUENI,KAITI,KILALA,KILALA(MAKUENI),6,PRIV,-1.76843,37.5535
4105,WOTE HEALTH CLINIC,EASTERN,MAKUENI,WOTE,WOTE,KAMUNYOLO,6,PRIV,-1.77866,37.6272
4106,WOTE MEDICAL SERVICES,EASTERN,MAKUENI,WOTE,WOTE,UNOA,6,PRIV,-1.77974,37.6237
4107,BRAVO MEDICAL CLINIC,EASTERN,MARSABIT,CENTRAL,MOUNTAIN,MARSABIT TOWNSHIP,6,PRIV,2.331,37.983
4108,FAMILY CARE MEDICAL CLINIC,EASTERN,MARSABIT,CENTRAL,MOUNTAIN,MARSABIT TOWNSHIP,6,PRIV,2.331,37.983
4109,IS MEDICAL CLINIC,EASTERN,MARSABIT,CENTRAL,MOUNTAIN,MARSABIT TOWNSHIP,6,PRIV,2.331,37.983
4110,MARSABIT MEDICAL CLINIC,EASTERN,MARSABIT,CENTRAL,MOUNTAIN,MARSABIT TOWNSHIP,6,PRIV,2.331,37.983
4111,LUANDA CLINIC,NYANZA,SIAYA,UGUNJA,NORTH UHOLO,TINGARE WEST,6,PRIV,0.26,34.38
4112,MOUNTAIN MEDICAL CLINIC,EASTERN,MARSABIT,CENTRAL,MOUNTAIN,MARSABIT TOWNSHIP,6,PRIV,2.331,37.983
4113,MEDIFAIT HEALTH CLINIC,NYANZA,SIAYA,YALA,NORTH GEM,LUNDHA,6,PRIV,0.088545,34.4337
4114,SAKUU CLINIC,EASTERN,MARSABIT,CENTRAL,MOUNTAIN,MARSABIT TOWNSHIP,6,PRIV,2.331,37.983
4115,MIRIRIERI CLINIC,NYANZA,SIAYA,WAGAI,S.WEST GEM,KANYADET,6,PRIV,-0.058003,34.419575
4116,GITARU DISP,EASTERN,MBEERE,GACHOKA,MAVURIA,GICHICHE(MBEERE),4,PRIV,-0.77,37.7351
4117,RAGENG'NI CLINIC,NYANZA,SIAYA,KAREMO,S.E.ALEGO,MUR NGIYA,6,PRIV,0.03,34.35
4118,KIAMBERE DAM DISP,EASTERN,MBEERE,EVURORE,NDURUMORI,IRIA-ITUNE,4,PRIV,-0.587199,37.8747
4119,SAGAM COMMUNITY HOSPITAL,NYANZA,SIAYA,WAGAI,SOUTH GEM,ONYINYORE,5,PRIV,-0.0226,34.4917
4120,MRS JACINTA NYAGA CLINIC,EASTERN,MBEERE,SIAKAGO,NTHAWA,SIAKAGO,6,PRIV,-0.565346,37.648665
4121,SIAYA MEDICAL CENTRE HOSPITAL,NYANZA,SIAYA,BORO,CENTRAL ALEGO,OJWANDO 'A',5,PRIV,0.0671,34.246
4122,MRS MAGGIE NAMU CLINIC,EASTERN,MBEERE,SIAKAGO,NTHAWA,SIAKAGO,6,PRIV,-0.588876,37.64201
4123,UGUNJA MEDICAL CENTRE AND LABORATORY SERVICES,NYANZA,SIAYA,UGUNJA,WEST UHOLO,UGUNJA,6,PRIV,0.180781,34.305982
4124,UTUGI DISP,EASTERN,MBEERE,GACHOKA,MBETI SOUTH,GACHOKA,4,PRIV,-0.62,37.53
4125,USIGU HEALTH CENTRE,NYANZA,SIAYA,URANGA,USONGA,NYADORERA 'A',6,PRIV,0.11,34.11
4126,YORDER FARM DISP,EASTERN,MBEERE,GACHOKA,MBETI SOUTH,GACHURIRI,4,PRIV,-0.717637,37.485872
4127,YALA HEALTHCARE,NYANZA,SIAYA,YALA,YALA TOWNSHIP,SAURI,6,PRIV,0.099829,34.537048
4128,MOYALE MEDICAL CLINC,EASTERN,MOYALE,CENTRAL,BUTIYE,BUTIYE,6,PRIV,3.492185,39.0536
4129,AKUKU'S CLINIC,NYANZA,SUBA,MBITA,RUSINGA EAST,WAWARE NORTH,6,PRIV,-0.409703,34.200002
4130,MUSLEM MED CLINIC,EASTERN,MOYALE,CENTRAL,BUTIYE,GOROMUDA,6,PRIV,3.495021,39.067135
4131,LOSERA  CLINIC,NYANZA,SUBA,MBITA,GEMBE WEST,KASGUNGA EAST,6,PRIV,-0.475225,34.28739
4132,BARAKA MEDICAL SERVICES,EASTERN,MWINGI,MIGWANI,MIGWANI,NZAUNI,6,PRIV,-1.141497,38.0123
4133,MAMA JOSEPHINE'S CLINIC,NYANZA,SUBA,CENTRAL,KAKSINGRI CENTRAL,SINDO,6,PRIV,-0.528075,34.166811
4134,DR. MUTUNGA CMS' CLINIC,EASTERN,MWINGI,CENTRAL,MWINGI,KYANIKA(MWINGI),6,PRIV,-0.926,38.06
4135,MBITA NUTRITION DISP,NYANZA,SUBA,MBITA,RUSINGA EAST,WAWARE SOUTH,4,PRIV,-0.410938,34.198162
4136,KAMUWONGO CLINIC,EASTERN,MWINGI,KYUSO,KAMUWONGO,KAMUWONGO,6,PRIV,-0.699543,38.085105
4137,OLWEYA CLINIC,NYANZA,SUBA,MBITA,GEMBE EAST,NGODHE,6,PRIV,-0.488097,34.358231
4138,KAWALA SELE CLINIC,EASTERN,MWINGI,CENTRAL,MWINGI,KIVOU,6,PRIV,-0.95,38.11
4139,ST.  JUDE'S CLINIC (ICIPE),NYANZA,SUBA,MBITA,GEMBE WEST,MBITA TOWNSHIP,3,PRIV,-0.430806,34.213461
4140,MBONDONI MEDICAL CLINIC,EASTERN,MWINGI,CENTRAL,MWINGI,KIVOU,6,PRIV,-0.9,38.11
4141,WAWARE BUDER DISP,NYANZA,SUBA,MFANGANO,MFANGANO NORTH,WAWARE(SUBA),4,PRIV,-0.446674,34.038626
4142,MWINGI HEALTH SERVICES,EASTERN,MWINGI,CENTRAL,MWINGI,KYANIKA(MWINGI),6,PRIV,-0.918493,38.0635
4143,BARNET FAITH CLINIC,RIFT VALLEY,BARINGO,KABARNET,KABARNET MOSOP,KEWAMOI,6,PRIV,0.494975,35.745334
4144,NDOVOINI CLINIC,EASTERN,MWINGI,CENTRAL,MWINGI,KIVOU,6,PRIV,-0.921,38.11
4145,PLEASANT DOVE MEDICAL SERVICES,RIFT VALLEY,BARINGO,KABARNET,KABARNET MOSOP,KAPROGONYA,6,PRIV,0.468739,35.74252
4146,NUU MED CLINIC,EASTERN,MWINGI,NUU,NUU,NGAANI(MWINGI),6,PRIV,-1.050822,38.362579
4147,BOMET MEDICAL CLINIC,RIFT VALLEY,BOMET,BOMET CENTRAL,TOWNSHIP,CHEPNGAINA,6,PRIV,-0.7788,35.3409
4148,NZELUNI MED CLINIC,EASTERN,MWINGI,CENTRAL,MUMBUNI,ILALAMBYU,6,PRIV,-1.087646,38.099523
4149,KIMOGORO DISP,RIFT VALLEY,BOMET,LONGISA,TEGAT,TEGAT(BOMET),4,PRIV,-0.78,35.48
4150,TWONYUA CLINIC,EASTERN,MWINGI,KYUSO,MIVUKONI,TWIMYUA,6,PRIV,-0.484732,38.26229
4151,PARKVIEW CLINIC,RIFT VALLEY,BOMET,BOMET CENTRAL,TOWNSHIP,CHEPNGAINA,6,PRIV,-0.77954,35.34136
4152,TYAA MED CLINIC,EASTERN,MWINGI,MUUMONI,KAKUYU,TYAA,6,PRIV,-0.723013,37.983088
4153,SERE MEDICAL CLINIC,RIFT VALLEY,BOMET,LONGISA,CHEBOIN,SAMITUK,6,PRIV,-0.85899,35.38952
4154,UKASI MED CLINIC,EASTERN,MWINGI,NGUNI,UKASI,UKASI,6,PRIV,-0.764383,38.612566
4155,SOIN MEDICAL CENTRE,RIFT VALLEY,BOMET,BOMET CENTRAL,TOWNSHIP,CHEPNGAINA,6,PRIV,-0.77908,35.34012
4156,WAITA MED CLINIC,EASTERN,MWINGI,CENTRAL,WAITA,WAITA,6,PRIV,-0.814716,38.113471
4157,ARROCKET H C,RIFT VALLEY,BURET,SOTIK,CHEMAGEL,SOTIK,3,PRIV,-0.687633,35.11022
4158,AFYA CLINIC,EASTERN,NORTH MERU,MUTUATI,KABACHI,AMWATHI 1,6,PRIV,0.432933,37.996947
4159,CHANGOI HEALTH CENTRE,RIFT VALLEY,BURET,KIMULOT,SAOSA,CHEMOSIT,3,PRIV,-0.48,35.22
4160,ANTODEVI MEDICAL CLIN+B2542IC,EASTERN,NORTH MERU,IGEMBE SOUTH,KANUNI,ATHIMBA,6,PRIV,0.182231,37.956035
4161,CHEBITET DISP,RIFT VALLEY,BURET,KIMULOT,SAOSA,CHEPKEMBE,4,PRIV,-0.427887,35.307278
4162,CIOMITHEA CLINIC,EASTERN,NORTH MERU,IGEMBE NORTH,KANGETA,KANGETA,6,PRIV,0.277072,37.879495
4163,CHEMAMUL DISP,RIFT VALLEY,BURET,KIMULOT,SAOSA,CHEPKEMBE,4,PRIV,-0.475625,35.278932
